encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1962.666667,5.666666667,640,6,938.6666667,5.666666667,2.666666667,1.666666667,lightweight_add-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->,5.010280043,226.8290358,0.008200913,4.416851728
640,6,2218.666667,5,512,4,2560,4.5,3,2.5,self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,6.033892035,172.2513924,0.011005349,4.96068124
640,6,1621.333333,5.666666667,512,2,768,2,5,2,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->,self_attention+lightweight_add-->lightweight_shiftadd-->,4.970654041,80.18173075,0.009586599,4.609470895
512,6,1792,5,512,2,1536,3,6,2,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->,4.882285953,90.20946646,0.011087772,4.132814961
512,6,1792,3.333333333,640,1,512,4,2,3,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_conv-->,5.512669981,47.74239039,0.402387707,0.096294707
512,6,1621.333333,4.333333333,512,4,1664,6.5,5.5,1.75,self_attention+lightweight_add-->lightweight_add-->lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->,4.674203992,146.7849369,0.006802644,4.913535841
512,6,1365.333333,7,640,5,1945.6,4.8,3.2,1.8,self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_add-->,self_attention-->lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_add-->,4.798023939,127.990047,0.007902907,4.313470812
640,6,1536,4.333333333,512,1,512,4,2,1,self_attention-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->,self_attention-->,4.582066029,35.00491595,0.011710274,0.045121987
512,6,1877.333333,5.666666667,640,4,1408,5.5,2.5,2.25,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.698095948,171.0579472,0.017495851,4.840218408
512,6,1706.666667,5.333333333,640,4,1408,3.5,5,2,self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,5.704039991,165.98283,0.010408123,4.12066245
640,6,1877.333333,6,640,1,1024,2,4,3,lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_add-->,lightweight_conv-->,3.969776005,31.67833996,0.017229596,0.100677969
640,6,1621.333333,6.333333333,640,3,1024,4.666666667,6,1.666666667,lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->lightweight_conv-->,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->,4.18530196,100.855433,0.00967634,4.52285755
512,6,2133.333333,5.333333333,512,6,2560,4.666666667,3.333333333,1.833333333,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.893645972,221.0450354,0.00427586,4.797749337
640,6,1621.333333,4,512,1,512,2,4,3,self_attention-->lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,lightweight_conv-->,4.696869999,31.25308585,0.00657426,0.092689328
640,6,1280,5.666666667,640,6,2048,4,6,2.166666667,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->,5.279137999,218.141593,0.016470512,5.639702411
640,6,1280,5.333333333,512,6,1536,5,4,1.5,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->,6.693865955,215.6641207,0.045974454,4.46112836
640,6,1450.666667,3.666666667,512,4,640,3,3,1.75,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->,5.497477949,142.0674028,0.009985826,4.726409682
512,6,2389.333333,3.333333333,640,2,1024,3,5,2,lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->,lightweight_add-->lightweight_conv-->,4.653064013,54.17240763,0.011044919,0.070588415
640,6,1706.666667,3.666666667,640,5,1536,5.2,4.8,1.6,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->lightweight_add-->,5.158034027,189.3979073,0.023291562,8.112386049
512,6,2389.333333,4.333333333,512,4,1280,4,4.5,1.5,self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->,4.42601195,164.2393694,0.015712043,1.75927556
640,6,1365.333333,5,512,1,3072,4,4,3,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_add-->,6.083821952,48.48728395,0.057541097,0.848701538
512,6,1536,4,640,4,1664,4.5,7,1.75,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,5.576376051,156.1041431,0.018064265,4.540481659
640,6,1706.666667,6,512,4,2560,4.5,3.5,2.5,self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.495609939,156.400775,0.008625791,4.331804803
640,6,1280,5.333333333,640,3,1194.666667,3.333333333,4.666666667,2.333333333,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->lightweight_conv-->self_attention-->,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,5.41051802,120.3273811,0.00660568,4.270419523
640,6,1365.333333,4.666666667,512,3,1877.333333,4,6.666666667,2.666666667,lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention-->lightweight_shiftadd-->self_attention+lightweight_conv-->,5.400970012,106.6683545,0.011346566,0.222535111
640,6,1194.666667,6.666666667,640,6,1877.333333,4.333333333,4.333333333,2,self_attention-->lightweight_conv-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,self_attention-->self_attention-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.248745948,198.1856318,0.011589275,5.829006264
640,6,1962.666667,4.666666667,512,3,1706.666667,4.666666667,2.666666667,2,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->,5.461336017,96.4471817,0.006106585,3.852596621
640,6,1109.333333,7.333333333,640,3,1024,2,3.333333333,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention-->,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.269085944,128.8749933,0.203151093,0.820736378
512,6,1024,3.333333333,640,3,2048,4,4.666666667,2.666666667,self_attention-->lightweight_add-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->,lightweight_add-->self_attention-->self_attention-->,4.143789977,90.94521427,0.024437039,4.251534748
640,6,1877.333333,4.333333333,512,4,1792,4.5,5.5,2.5,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->,4.925765932,147.7251806,0.006659713,4.304206534
512,6,1024,5,512,3,1536,4,3.333333333,3,self_attention-->lightweight_add-->lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,lightweight_add-->self_attention-->lightweight_conv-->,4.20797807,82.93621492,0.008990627,0.203515935
512,6,1450.666667,3.333333333,640,3,3072,2.666666667,4.666666667,2,lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,4.845996022,118.6121669,0.007803692,4.702616656
512,6,1962.666667,5.666666667,512,3,1024,6,3.333333333,2.333333333,lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->,self_attention-->lightweight_conv-->lightweight_add-->,4.998358011,84.58282042,0.010242297,4.380648011
640,6,1536,4.333333333,640,4,1920,5.5,5.5,1.5,lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,4.612309992,142.9461603,0.005823066,0.877168498
512,6,1962.666667,4.333333333,512,5,1740.8,3.2,4.8,2.2,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->,6.669773996,149.0468283,0.046037931,5.110938256
512,6,1194.666667,4,640,4,2176,6,5.5,2,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->,6.374313951,122.2738013,0.141976737,0.486558164
512,6,2474.666667,4.333333333,512,3,1536,2.666666667,6.666666667,2,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->,7.263425976,111.8830938,0.021292238,3.211797432
640,6,1621.333333,5.333333333,512,1,3072,8,2,2,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->,7.360224009,50.2065165,0.051568076,3.553792325
640,6,2133.333333,5.333333333,640,5,1024,4,5.2,1.8,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->lightweight_conv-->lightweight_shiftadd-->,5.302473962,149.854475,0.006507771,0.379232932
512,6,2389.333333,6,512,1,3072,4,8,1,self_attention-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->self_attention-->,self_attention+lightweight_conv-->,5.587271988,46.60691214,0.024203276,0.70561328
640,6,1536,5.333333333,640,1,3072,2,8,1,lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->,4.627591997,52.6530757,0.00654288,0.055326493
512,6,1706.666667,5,640,3,1365.333333,2.666666667,2.666666667,1.666666667,lightweight_add-->self_attention-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->,lightweight_add-->self_attention+lightweight_conv-->self_attention-->,4.271705985,99.62928629,0.008188338,4.200872698
640,6,1621.333333,3.666666667,640,6,1877.333333,3.666666667,3.666666667,2.166666667,self_attention-->lightweight_conv-->lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->,4.485967964,197.6292276,0.018601412,4.240432884
512,6,1962.666667,3.666666667,512,5,1740.8,3.6,2.4,1.4,self_attention+lightweight_conv-->lightweight_conv-->self_attention-->lightweight_add-->self_attention-->lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->,4.389317989,197.4751501,0.008185373,3.627781153
512,6,1450.666667,4.666666667,512,3,1365.333333,4,4,2,self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,4.862129927,128.020421,0.007000445,3.806852933
512,6,1450.666667,5.666666667,640,5,1638.4,6.4,4.8,1.2,self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_conv-->,5.912648022,188.0909948,0.016921321,4.441039945
640,6,1450.666667,4.333333333,512,3,1706.666667,4,4.666666667,2.333333333,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,lightweight_conv-->self_attention-->lightweight_add-->,5.432177991,84.61647129,0.013864955,4.00926005
512,6,1877.333333,4.666666667,512,5,1536,6,4.4,1.6,lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->,4.699697942,198.5269756,0.007730566,4.407969939
512,6,1450.666667,4.666666667,640,2,1536,8,5,2.5,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,6.095371991,96.41281223,0.010101418,3.831650999
